latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
21.2553,97.8125,306.9,2.6,1.6,2000-12-12,454,Terra,MODIS,24,6.2,292.3,19.8,D,0
25.2116,94.5658,301.8,1.0,1.0,2000-12-14,441,Terra,MODIS,49,6.2,286.7,6.4,D,0
23.5423,95.7434,310.4,1.1,1.0,2000-12-14,442,Terra,MODIS,70,6.2,297.8,7.9,D,0
22.8075,95.8074,314.7,1.1,1.1,2000-12-14,442,Terra,MODIS,73,6.2,299.5,9.3,D,0
22.8057,95.8183,313.2,1.1,1.1,2000-12-14,442,Terra,MODIS,71,6.2,299.0,8.0,D,0
22.5217,93.4905,307.8,1.0,1.0,2000-12-14,442,Terra,MODIS,66,6.2,289.7,8.9,D,0
22.3855,93.5336,301.3,1.0,1.0,2000-12-14,442,Terra,MODIS,46,6.2,288.3,4.8,D,0
21.6985,96.2979,309.0,1.2,1.1,2000-12-14,442,Terra,MODIS,53,6.2,298.0,5.9,D,0
21.7528,93.5695,304.4,1.0,1.0,2000-12-14,442,Terra,MODIS,56,6.2,290.4,6.1,D,0
21.5493,93.7636,304.6,1.0,1.0,2000-12-14,442,Terra,MODIS,53,6.2,293.3,6.9,D,0
19.5654,96.9781,312.2,1.0,1.0,2000-12-16,431,Terra,MODIS,63,6.2,300.3,7.6,D,0
19.6021,94.859,313.7,1.0,1.0,2000-12-16,431,Terra,MODIS,68,6.2,297.0,9.3,D,0
18.5479,95.5863,316.3,1.0,1.0,2000-12-16,431,Terra,MODIS,71,6.2,301.5,7.2,D,0
17.301,95.1035,313.4,1.0,1.0,2000-12-16,431,Terra,MODIS,54,6.2,300.6,5.3,D,0
16.9329,95.9032,312.5,1.0,1.0,2000-12-16,431,Terra,MODIS,54,6.2,299.8,5.6,D,0
16.768,94.8355,310.8,1.0,1.0,2000-12-16,431,Terra,MODIS,44,6.2,299.4,4.0,D,0
14.9549,97.9931,315.1,1.3,1.1,2000-12-16,432,Terra,MODIS,66,6.2,298.3,11.9,D,0
19.2095,96.3971,314.9,1.1,1.1,2000-12-18,419,Terra,MODIS,47,6.2,301.2,8.7,D,0
18.7318,95.0557,310.0,1.3,1.1,2000-12-18,419,Terra,MODIS,52,6.2,298.8,6.0,D,0
17.9769,95.0649,311.5,1.3,1.1,2000-12-18,419,Terra,MODIS,59,6.2,298.6,8.8,D,0
17.9754,95.0769,311.7,1.3,1.1,2000-12-18,419,Terra,MODIS,57,6.2,299.3,8.0,D,0
17.2377,96.2421,314.2,1.1,1.0,2000-12-18,419,Terra,MODIS,61,6.2,299.3,8.1,D,0
19.858,95.4449,315.5,2.4,1.5,2000-12-19,501,Terra,MODIS,73,6.2,302.0,19.2,D,0
19.8634,95.4394,317.1,2.4,1.5,2000-12-19,501,Terra,MODIS,75,6.2,302.0,23.4,D,0
19.0264,95.1914,320.2,2.2,1.4,2000-12-20,406,Terra,MODIS,77,6.2,301.4,33.4,D,0
17.1327,96.1869,315.0,1.7,1.3,2000-12-20,407,Terra,MODIS,57,6.2,303.4,12.6,D,0
28.0944,97.7239,316.4,1.5,1.2,2000-12-21,447,Terra,MODIS,77,6.2,285.5,31.4,D,0
22.6202,93.5812,306.1,1.1,1.0,2000-12-21,448,Terra,MODIS,62,6.2,292.9,6.0,D,0
21.7346,93.5183,301.6,1.1,1.0,2000-12-21,449,Terra,MODIS,44,6.2,287.7,5.0,D,0
21.6331,93.6176,302.8,1.1,1.0,2000-12-21,449,Terra,MODIS,52,6.2,290.2,6.0,D,0
18.5335,95.6028,313.8,1.6,1.2,2000-12-21,449,Terra,MODIS,68,6.2,300.9,9.7,D,0
22.6465,95.5191,309.0,1.0,1.0,2000-12-23,436,Terra,MODIS,60,6.2,297.9,4.3,D,0
22.645,95.5288,308.1,1.0,1.0,2000-12-23,436,Terra,MODIS,57,6.2,298.0,3.8,D,0
22.6252,93.5648,305.0,1.0,1.0,2000-12-23,436,Terra,MODIS,60,6.2,292.6,5.8,D,0
20.238,97.3167,314.3,1.2,1.1,2000-12-23,437,Terra,MODIS,52,6.2,301.3,7.8,D,0
20.6517,94.6101,314.8,1.0,1.0,2000-12-23,437,Terra,MODIS,68,6.2,303.0,5.3,D,0
19.6576,96.9697,310.1,1.2,1.1,2000-12-23,437,Terra,MODIS,56,6.2,297.3,6.9,D,0
19.6557,96.9812,309.7,1.2,1.1,2000-12-23,437,Terra,MODIS,59,6.2,297.3,6.8,D,0
19.8596,95.4547,318.4,1.0,1.0,2000-12-23,437,Terra,MODIS,74,6.2,305.2,7.0,D,0
19.3076,96.2705,316.6,1.1,1.1,2000-12-23,437,Terra,MODIS,44,6.2,303.0,9.0,D,0
19.2982,96.2689,318.9,1.1,1.1,2000-12-23,437,Terra,MODIS,76,6.2,301.7,11.7,D,0
19.2966,96.2794,317.0,1.1,1.1,2000-12-23,437,Terra,MODIS,67,6.2,300.8,9.2,D,0
18.5469,95.5815,314.2,1.1,1.0,2000-12-23,437,Terra,MODIS,69,6.2,301.1,6.0,D,0
18.3606,95.1786,313.6,1.0,1.0,2000-12-23,437,Terra,MODIS,67,6.2,299.8,7.3,D,0
19.0231,95.1433,302.5,1.0,1.0,2000-12-24,1614,Terra,MODIS,50,6.2,289.2,6.5,N,0
22.877,95.8038,310.3,1.1,1.1,2000-12-25,424,Terra,MODIS,67,6.2,299.4,5.0,D,0
21.7772,93.5663,303.5,1.4,1.2,2000-12-25,424,Terra,MODIS,23,6.2,292.8,8.1,D,0
19.8818,95.5944,313.7,1.1,1.0,2000-12-25,424,Terra,MODIS,67,6.2,300.9,5.6,D,0
18.4179,95.2665,321.4,1.1,1.0,2000-12-25,425,Terra,MODIS,77,6.2,298.5,15.2,D,0
17.4105,95.9557,317.5,1.0,1.0,2000-12-25,425,Terra,MODIS,55,6.2,302.3,8.0,D,0
16.6284,97.8156,314.4,1.0,1.0,2000-12-25,425,Terra,MODIS,47,6.2,303.8,5.9,D,0
26.4144,95.0784,346.9,2.2,1.4,2000-12-26,506,Terra,MODIS,95,6.2,288.8,176.6,D,0
26.4018,95.0759,395.7,2.2,1.4,2000-12-26,506,Terra,MODIS,100,6.2,295.5,708.2,D,0
26.4145,95.0733,348.5,2.2,1.4,2000-12-26,506,Terra,MODIS,95,6.2,290.9,181.2,D,0
26.4018,95.0714,409.4,2.2,1.4,2000-12-26,506,Terra,MODIS,100,6.2,299.1,970.6,D,0
26.6321,95.2654,327.2,1.0,1.0,2000-12-26,1603,Terra,MODIS,100,6.2,281.6,29.1,N,0
26.6411,95.2638,302.2,1.0,1.0,2000-12-26,1603,Terra,MODIS,47,6.2,279.4,8.4,N,0
26.6348,95.2581,310.3,2.1,1.4,2000-12-27,410,Terra,MODIS,69,6.2,291.4,29.1,D,0
26.6328,95.2785,312.2,2.1,1.4,2000-12-27,410,Terra,MODIS,72,6.2,291.1,33.0,D,0
26.6203,95.2759,308.6,2.1,1.4,2000-12-27,410,Terra,MODIS,55,6.2,288.3,24.0,D,0
26.6468,95.2817,304.3,1.4,1.2,2000-12-28,453,Terra,MODIS,27,6.2,291.9,9.8,D,0
26.6444,95.295,316.8,1.4,1.2,2000-12-28,453,Terra,MODIS,77,6.2,289.4,24.1,D,0
26.5189,95.1787,379.7,1.4,1.2,2000-12-28,453,Terra,MODIS,100,6.2,300.6,239.3,D,0
26.5166,95.1916,334.3,1.4,1.2,2000-12-28,453,Terra,MODIS,89,6.2,291.8,53.6,D,0
26.5107,95.165,392.5,1.4,1.2,2000-12-28,453,Terra,MODIS,100,6.2,300.7,329.7,D,0
26.5083,95.1787,406.2,1.4,1.2,2000-12-28,453,Terra,MODIS,100,6.2,303.3,459.6,D,0
26.5145,95.1594,337.8,1.4,1.2,2000-12-28,453,Terra,MODIS,91,6.2,290.9,60.2,D,0
26.5123,95.1722,399.3,1.4,1.2,2000-12-28,453,Terra,MODIS,100,6.2,306.8,390.9,D,0
26.5099,95.186,349.2,1.4,1.2,2000-12-28,453,Terra,MODIS,96,6.2,295.3,93.3,D,0
26.502,95.1703,348.4,1.4,1.2,2000-12-28,453,Terra,MODIS,95,6.2,289.5,93.6,D,0
26.4996,95.184,314.1,1.4,1.2,2000-12-28,453,Terra,MODIS,31,6.2,288.2,19.5,D,0
22.4644,93.5642,303.2,1.3,1.1,2000-12-28,454,Terra,MODIS,49,6.2,290.7,8.1,D,0
21.4095,97.7088,306.0,2.6,1.5,2000-12-28,455,Terra,MODIS,48,6.2,291.6,21.4,D,0
20.2057,94.6504,318.7,1.6,1.3,2000-12-28,455,Terra,MODIS,76,6.2,299.6,20.0,D,0
20.2063,94.6446,311.9,1.6,1.3,2000-12-28,455,Terra,MODIS,66,6.2,299.4,9.7,D,0
20.2036,94.66,318.1,1.6,1.3,2000-12-28,455,Terra,MODIS,75,6.2,299.4,20.6,D,0
16.8489,97.7139,317.3,1.7,1.3,2000-12-29,401,Terra,MODIS,68,6.2,301.8,19.1,D,0
28.0557,97.6192,309.2,1.2,1.1,2000-12-30,440,Terra,MODIS,68,6.2,283.3,15.7,D,0
25.3193,94.5883,322.2,1.0,1.0,2000-12-30,441,Terra,MODIS,81,6.2,286.4,21.9,D,0
22.5903,95.85,313.6,1.2,1.1,2000-12-30,442,Terra,MODIS,70,6.2,302.5,5.9,D,0
22.5647,93.5185,309.4,1.0,1.0,2000-12-30,442,Terra,MODIS,64,6.2,291.3,9.0,D,0
22.5633,93.5281,316.8,1.0,1.0,2000-12-30,442,Terra,MODIS,77,6.2,291.9,14.4,D,0
22.4251,93.2769,308.9,1.0,1.0,2000-12-30,442,Terra,MODIS,19,6.2,291.7,7.6,D,0
21.9837,93.1435,307.2,1.0,1.0,2000-12-30,442,Terra,MODIS,65,6.2,291.9,7.9,D,0
21.9823,93.1531,309.4,1.0,1.0,2000-12-30,442,Terra,MODIS,68,6.2,292.0,9.4,D,0
21.7613,93.5233,306.3,1.0,1.0,2000-12-30,442,Terra,MODIS,52,6.2,292.7,6.2,D,0
21.7599,93.5328,304.9,1.0,1.0,2000-12-30,442,Terra,MODIS,46,6.2,291.9,4.8,D,0
20.4449,97.1977,312.5,1.5,1.2,2000-12-30,443,Terra,MODIS,65,6.2,301.2,10.2,D,0
20.7345,95.0818,319.3,1.1,1.1,2000-12-30,443,Terra,MODIS,74,6.2,305.8,8.1,D,0
20.2705,97.2876,315.9,1.5,1.2,2000-12-30,443,Terra,MODIS,72,6.2,301.8,14.2,D,0
20.268,97.3017,315.6,1.5,1.2,2000-12-30,443,Terra,MODIS,72,6.2,304.1,13.6,D,0
20.2656,97.2954,319.6,1.5,1.2,2000-12-30,443,Terra,MODIS,76,6.2,302.8,19.1,D,0
19.5972,95.3746,312.2,1.2,1.1,2000-12-30,443,Terra,MODIS,66,6.2,301.7,5.0,D,0
18.7248,95.2392,312.2,1.2,1.1,2000-12-30,443,Terra,MODIS,54,6.2,301.3,7.6,D,0
18.1638,95.4744,311.8,1.3,1.1,2000-12-30,443,Terra,MODIS,63,6.2,301.4,6.8,D,0
16.7112,95.3773,310.3,1.3,1.1,2000-12-30,444,Terra,MODIS,40,6.2,299.6,5.9,D,0
27.5921,87.5385,306.2,1.1,1.1,2000-11-01,500,Terra,MODIS,55,6.2,292.1,6.2,D,0
29.1006,81.917,330.6,1.3,1.1,2000-11-06,518,Terra,MODIS,87,6.2,293.7,43.0,D,0
30.0881,81.3358,308.7,1.8,1.3,2000-11-07,601,Terra,MODIS,58,6.2,291.2,21.1,D,0
30.0841,81.357,306.0,1.9,1.3,2000-11-07,601,Terra,MODIS,37,6.2,287.4,17.1,D,0
30.106,81.9647,315.0,2.1,1.4,2000-11-08,506,Terra,MODIS,64,6.2,282.6,41.6,D,0
29.1132,81.9312,306.7,1.3,1.1,2000-11-09,549,Terra,MODIS,24,6.2,293.4,11.7,D,0
28.6074,83.585,309.1,2.6,1.5,2000-11-10,454,Terra,MODIS,63,6.2,289.1,28.0,D,0
29.9348,82.0353,307.7,1.0,1.0,2000-11-11,536,Terra,MODIS,38,6.2,293.6,9.6,D,0
28.529,83.8918,307.0,1.2,1.1,2000-11-11,537,Terra,MODIS,27,6.2,284.1,11.6,D,0
27.7634,87.2004,302.0,2.3,1.5,2000-11-12,442,Terra,MODIS,0,6.2,284.5,15.0,D,0
28.6639,83.6813,301.0,1.0,1.0,2000-11-13,524,Terra,MODIS,14,6.2,287.0,5.1,D,0
29.6362,82.2096,320.7,1.7,1.3,2000-11-16,555,Terra,MODIS,80,6.2,288.6,39.6,D,0
29.6388,82.2025,306.4,1.7,1.3,2000-11-16,555,Terra,MODIS,51,6.2,288.8,15.7,D,0
29.6355,82.2201,304.5,1.7,1.3,2000-11-16,555,Terra,MODIS,35,6.2,287.2,12.1,D,0
29.4444,82.2381,300.8,1.7,1.3,2000-11-16,555,Terra,MODIS,17,6.2,285.3,11.4,D,0
29.4473,82.2323,304.5,1.7,1.3,2000-11-16,555,Terra,MODIS,47,6.2,286.8,15.7,D,0
28.9551,82.0746,321.2,2.6,1.5,2000-11-17,500,Terra,MODIS,43,6.2,294.8,63.7,D,0
28.9626,82.0718,316.7,2.6,1.5,2000-11-17,500,Terra,MODIS,72,6.2,294.0,53.7,D,0
28.961,82.0898,316.2,2.6,1.5,2000-11-17,500,Terra,MODIS,71,6.2,292.7,50.7,D,0
27.7429,86.4509,310.8,1.1,1.0,2000-11-24,506,Terra,MODIS,70,6.2,289.1,11.8,D,0
29.8082,81.4843,304.3,1.2,1.1,2000-11-25,548,Terra,MODIS,46,6.2,280.4,12.9,D,0
29.0256,82.8477,314.2,1.5,1.2,2000-11-25,549,Terra,MODIS,48,6.2,293.6,21.4,D,0
29.0341,82.8427,310.7,1.5,1.2,2000-11-25,549,Terra,MODIS,34,6.2,289.3,16.8,D,0
29.0142,82.8912,314.4,1.5,1.2,2000-11-25,549,Terra,MODIS,63,6.2,296.8,21.5,D,0
27.7488,86.5292,305.5,1.8,1.3,2000-11-27,536,Terra,MODIS,53,6.2,281.0,21.4,D,0
29.2982,81.6972,325.5,1.6,1.2,2000-12-02,554,Terra,MODIS,70,6.2,292.4,47.4,D,0
29.2975,81.6897,333.0,1.6,1.2,2000-12-02,554,Terra,MODIS,88,6.2,292.3,64.9,D,0
28.533,82.9357,327.2,2.3,1.5,2000-12-03,459,Terra,MODIS,85,6.2,288.7,80.8,D,0
28.5205,82.9284,314.8,2.3,1.5,2000-12-03,459,Terra,MODIS,67,6.2,295.7,41.7,D,0
28.5222,82.9228,326.4,2.3,1.5,2000-12-03,459,Terra,MODIS,82,6.2,294.4,79.7,D,0
28.9975,82.8869,316.9,1.2,1.1,2000-12-04,542,Terra,MODIS,53,6.2,295.6,16.8,D,0
29.4658,82.3724,303.5,1.0,1.0,2000-12-06,529,Terra,MODIS,30,6.2,288.9,7.6,D,0
28.9887,82.7203,313.8,3.9,1.8,2000-12-07,612,Terra,MODIS,68,6.2,283.0,94.5,D,0
28.981,82.7167,319.6,3.9,1.8,2000-12-07,612,Terra,MODIS,79,6.2,286.3,140.0,D,0
28.8836,82.3999,309.6,1.2,1.1,2000-12-08,517,Terra,MODIS,21,6.2,290.7,11.6,D,0
27.7462,87.7372,310.0,1.3,1.1,2000-12-15,524,Terra,MODIS,69,6.2,282.8,17.3,D,0
27.7493,87.7511,302.3,3.5,1.8,2000-12-16,429,Terra,MODIS,47,6.2,282.5,27.2,D,0
28.4726,83.1224,302.5,1.3,1.2,2000-12-17,512,Terra,MODIS,45,6.2,289.7,9.0,D,0
28.4709,83.1373,311.1,1.3,1.1,2000-12-17,512,Terra,MODIS,71,6.2,291.0,17.7,D,0
27.6378,86.5674,309.9,1.0,1.0,2000-12-17,512,Terra,MODIS,46,6.2,293.5,7.1,D,0
27.6363,86.5774,320.4,1.0,1.0,2000-12-17,512,Terra,MODIS,79,6.2,293.2,16.5,D,0
27.6289,86.5658,348.5,1.0,1.0,2000-12-17,512,Terra,MODIS,95,6.2,291.9,56.2,D,0
27.6275,86.5758,362.8,1.0,1.0,2000-12-17,512,Terra,MODIS,100,6.2,296.2,91.8,D,0
29.1005,81.9031,301.5,1.7,1.3,2000-12-18,554,Terra,MODIS,25,6.2,291.5,12.0,D,0
28.976,82.4883,309.8,1.8,1.3,2000-12-18,554,Terra,MODIS,56,6.2,288.8,26.2,D,0
28.3396,84.8402,309.7,1.6,1.3,2000-12-19,459,Terra,MODIS,36,6.2,295.4,17.9,D,0
28.2561,84.9761,311.4,1.6,1.2,2000-12-19,459,Terra,MODIS,58,6.2,292.4,22.5,D,0
28.2164,84.8226,318.0,1.6,1.3,2000-12-19,459,Terra,MODIS,78,6.2,296.5,28.7,D,0
29.7966,80.5293,306.9,1.0,1.0,2000-12-20,542,Terra,MODIS,46,6.2,295.2,8.0,D,0
29.6766,81.2944,303.6,1.1,1.0,2000-12-20,542,Terra,MODIS,43,6.2,292.8,6.3,D,0
29.6749,81.3055,304.0,1.1,1.0,2000-12-20,542,Terra,MODIS,46,6.2,293.6,6.6,D,0
29.2783,81.6455,315.2,1.1,1.0,2000-12-20,542,Terra,MODIS,32,6.2,298.2,13.1,D,0
29.0525,82.1586,306.2,1.2,1.1,2000-12-20,542,Terra,MODIS,48,6.2,287.5,9.7,D,0
28.9746,82.1291,314.1,1.2,1.1,2000-12-20,542,Terra,MODIS,68,6.2,290.4,16.2,D,0
28.9729,82.1395,324.8,1.2,1.1,2000-12-20,542,Terra,MODIS,83,6.2,288.2,29.3,D,0
28.8117,82.7185,310.5,1.2,1.1,2000-12-20,542,Terra,MODIS,70,6.2,286.8,15.2,D,0
28.8695,82.2612,318.1,1.2,1.1,2000-12-20,542,Terra,MODIS,78,6.2,297.6,20.2,D,0
27.9905,85.7665,309.5,2.3,1.5,2000-12-21,447,Terra,MODIS,69,6.2,289.1,32.2,D,0
29.7833,82.0665,307.2,1.0,1.0,2000-12-22,530,Terra,MODIS,21,6.2,291.4,5.5,D,0
29.787,81.8457,317.8,1.0,1.0,2000-12-22,530,Terra,MODIS,78,6.2,287.4,17.9,D,0
29.5632,81.8671,313.0,1.0,1.0,2000-12-22,530,Terra,MODIS,52,6.2,297.0,11.9,D,0
29.7062,80.6686,311.3,1.1,1.0,2000-12-22,530,Terra,MODIS,34,6.2,296.0,9.4,D,0
29.2951,82.9564,301.0,1.0,1.0,2000-12-22,530,Terra,MODIS,30,6.2,286.2,6.9,D,0
29.4284,81.7116,314.5,1.0,1.0,2000-12-22,530,Terra,MODIS,68,6.2,293.8,10.0,D,0
29.0343,82.2202,360.5,1.0,1.0,2000-12-22,530,Terra,MODIS,100,6.2,296.4,87.5,D,0
29.0328,82.2301,317.9,1.0,1.0,2000-12-22,530,Terra,MODIS,77,6.2,290.1,15.0,D,0
28.6414,83.2456,312.4,1.0,1.0,2000-12-22,530,Terra,MODIS,70,6.2,289.8,9.2,D,0
28.5878,83.5934,315.3,1.0,1.0,2000-12-22,530,Terra,MODIS,37,6.2,290.2,11.7,D,0
28.6278,83.2751,313.3,1.0,1.0,2000-12-22,530,Terra,MODIS,43,6.2,290.9,9.6,D,0
28.5771,83.6029,329.0,1.0,1.0,2000-12-22,530,Terra,MODIS,62,6.2,297.4,25.5,D,0
28.6188,83.2737,316.9,1.0,1.0,2000-12-22,530,Terra,MODIS,62,6.2,293.0,13.3,D,0
27.9884,85.7408,340.2,1.3,1.1,2000-12-22,530,Terra,MODIS,92,6.2,291.9,64.4,D,0
28.0032,85.8026,314.9,3.8,1.8,2000-12-23,435,Terra,MODIS,75,6.2,291.7,83.9,D,0
28.0124,85.7908,310.2,3.8,1.8,2000-12-23,435,Terra,MODIS,60,6.2,291.7,54.1,D,0
29.0349,82.2148,307.9,1.3,1.1,2000-12-24,518,Terra,MODIS,46,6.2,290.1,10.7,D,0
29.0335,82.226,313.0,1.3,1.1,2000-12-24,518,Terra,MODIS,69,6.2,289.6,16.0,D,0
28.9459,82.598,306.4,1.2,1.1,2000-12-24,518,Terra,MODIS,46,6.2,291.8,11.2,D,0
28.9697,82.1626,316.1,1.3,1.1,2000-12-24,518,Terra,MODIS,76,6.2,294.7,21.7,D,0
28.9684,82.1734,302.2,1.3,1.1,2000-12-24,518,Terra,MODIS,40,6.2,289.7,8.2,D,0
28.4474,84.807,331.7,1.0,1.0,2000-12-24,518,Terra,MODIS,62,6.2,298.5,29.1,D,0
28.3652,85.0,319.7,1.0,1.0,2000-12-24,518,Terra,MODIS,40,6.2,285.9,17.2,D,0
28.3779,84.8406,311.0,1.0,1.0,2000-12-24,518,Terra,MODIS,15,6.2,297.7,9.3,D,0
28.1822,85.1807,306.6,1.0,1.0,2000-12-24,518,Terra,MODIS,21,6.2,293.7,7.4,D,0
28.9162,82.527,306.1,1.9,1.3,2000-12-26,505,Terra,MODIS,40,6.2,291.6,16.4,D,0
28.3886,84.9507,326.9,1.3,1.1,2000-12-26,505,Terra,MODIS,85,6.2,288.8,37.9,D,0
29.8116,81.0399,309.0,1.2,1.1,2000-12-27,548,Terra,MODIS,48,6.2,290.5,13.9,D,0
28.4476,83.3791,300.6,1.7,1.3,2000-12-27,548,Terra,MODIS,35,6.2,289.4,9.9,D,0
28.3172,84.7901,336.6,2.1,1.4,2000-12-28,453,Terra,MODIS,90,6.2,287.8,112.4,D,0
27.7458,86.7057,306.1,1.5,1.2,2000-12-28,453,Terra,MODIS,59,6.2,284.0,15.4,D,0
29.5259,81.5117,304.3,1.0,1.0,2000-12-29,536,Terra,MODIS,39,6.2,286.9,7.5,D,0
29.0745,82.0494,318.8,1.0,1.0,2000-12-29,536,Terra,MODIS,53,6.2,294.5,18.2,D,0
28.4358,84.7213,301.9,1.3,1.1,2000-12-29,536,Terra,MODIS,25,6.2,281.4,10.3,D,0
28.4333,84.7354,314.5,1.3,1.1,2000-12-29,536,Terra,MODIS,74,6.2,287.1,23.7,D,0
28.4087,84.4653,307.7,1.3,1.1,2000-12-29,536,Terra,MODIS,63,6.2,282.1,14.4,D,0
28.4061,84.4805,314.7,1.3,1.1,2000-12-29,536,Terra,MODIS,75,6.2,286.3,22.0,D,0
28.396,82.9464,302.2,1.1,1.0,2000-12-29,536,Terra,MODIS,47,6.2,283.5,8.1,D,0
26.655,86.9884,314.2,1.0,1.0,2000-12-29,1634,Terra,MODIS,89,6.2,282.8,16.6,N,0
26.6535,86.9783,316.9,1.0,1.0,2000-12-29,1634,Terra,MODIS,94,6.2,282.2,18.9,N,0
25.8542,68.9419,324.2,1.4,1.2,2000-11-01,639,Terra,MODIS,63,6.2,306.6,18.7,D,2
25.3991,68.7728,328.6,1.4,1.2,2000-11-01,639,Terra,MODIS,73,6.2,304.1,29.4,D,0
25.8555,68.9452,302.4,1.3,1.1,2000-11-01,1737,Terra,MODIS,49,6.2,291.7,7.4,N,2
25.8534,68.9324,303.9,1.3,1.1,2000-11-01,1737,Terra,MODIS,57,6.2,292.4,8.6,N,2
35.5789,74.241,312.8,1.3,1.1,2000-11-03,624,Terra,MODIS,73,6.2,283.3,17.9,D,0
25.8555,68.9407,330.4,1.0,1.0,2000-11-03,627,Terra,MODIS,76,6.2,309.6,18.6,D,2
24.7874,68.014,324.1,1.0,1.0,2000-11-03,627,Terra,MODIS,64,6.2,304.3,11.7,D,0
24.786,68.0238,323.7,1.0,1.0,2000-11-03,627,Terra,MODIS,54,6.2,304.9,10.3,D,0
25.8511,68.9398,303.8,2.1,1.4,2000-11-03,1724,Terra,MODIS,57,6.2,291.3,18.7,N,2
25.8503,68.9413,304.8,1.4,1.2,2000-11-04,1807,Terra,MODIS,62,6.2,290.3,11.3,N,2
25.9088,69.2843,331.5,1.1,1.0,2000-11-05,615,Terra,MODIS,76,6.2,310.6,22.0,D,0
25.9074,69.2948,331.2,1.1,1.0,2000-11-05,615,Terra,MODIS,75,6.2,309.2,22.6,D,0
25.8532,68.9426,324.6,1.1,1.0,2000-11-05,615,Terra,MODIS,62,6.2,310.2,11.9,D,2
25.3821,69.0331,321.1,1.1,1.0,2000-11-05,615,Terra,MODIS,34,6.2,310.1,7.9,D,0
24.4326,68.433,327.9,1.1,1.1,2000-11-05,615,Terra,MODIS,72,6.2,311.5,12.3,D,0
25.8544,68.9433,308.2,1.0,1.0,2000-11-06,1755,Terra,MODIS,74,6.2,293.0,8.5,N,2
25.853,68.9332,305.4,1.0,1.0,2000-11-06,1755,Terra,MODIS,64,6.2,293.4,6.6,N,2
31.8482,73.8932,310.2,1.1,1.0,2000-11-07,601,Terra,MODIS,53,6.2,297.9,5.0,D,0
30.1567,72.8679,315.2,1.1,1.0,2000-11-07,601,Terra,MODIS,46,6.2,301.8,7.4,D,0
25.8555,68.9334,318.8,1.8,1.3,2000-11-08,645,Terra,MODIS,27,6.2,303.8,14.2,D,2
25.8562,68.9359,311.3,1.1,1.0,2000-11-08,1743,Terra,MODIS,82,6.2,293.5,11.7,N,2
30.1776,73.0816,311.6,1.6,1.2,2000-11-09,549,Terra,MODIS,45,6.2,298.1,10.2,D,0
28.8704,70.2872,315.5,2.3,1.5,2000-11-09,549,Terra,MODIS,53,6.2,297.1,28.0,D,0
31.8482,74.2944,306.7,1.9,1.3,2000-11-10,631,Terra,MODIS,63,6.2,292.4,10.4,D,0
29.1384,70.6474,316.3,1.3,1.1,2000-11-10,632,Terra,MODIS,46,6.2,303.5,7.8,D,0
25.8562,68.942,324.2,1.2,1.1,2000-11-10,633,Terra,MODIS,64,6.2,306.5,14.1,D,2
24.8868,68.1993,337.8,1.1,1.0,2000-11-10,633,Terra,MODIS,85,6.2,305.3,35.3,D,0
25.8498,68.9386,303.2,1.8,1.3,2000-11-11,1813,Terra,MODIS,54,6.2,290.4,13.9,N,2
30.2774,70.7196,318.9,1.0,1.0,2000-11-12,620,Terra,MODIS,71,6.2,299.2,11.0,D,0
25.8557,68.9352,318.2,1.0,1.0,2000-11-12,621,Terra,MODIS,39,6.2,300.4,7.5,D,2
25.5743,68.9697,337.8,1.0,1.0,2000-11-12,621,Terra,MODIS,85,6.2,303.4,29.6,D,0
25.3094,69.2677,322.4,1.0,1.0,2000-11-12,621,Terra,MODIS,58,6.2,309.5,7.8,D,0
24.9753,68.393,324.9,1.0,1.0,2000-11-12,621,Terra,MODIS,59,6.2,298.8,15.5,D,0
25.8592,68.9419,300.8,1.2,1.1,2000-11-13,1801,Terra,MODIS,34,6.2,287.4,6.8,N,2
26.1548,69.03,314.3,1.2,1.1,2000-11-13,1801,Terra,MODIS,89,6.2,286.2,19.2,N,0
26.1534,69.0184,304.1,1.2,1.1,2000-11-13,1801,Terra,MODIS,59,6.2,284.8,10.1,N,0
32.1936,74.449,322.3,1.0,1.0,2000-11-14,607,Terra,MODIS,76,6.2,299.9,15.4,D,0
32.192,74.4595,309.4,1.0,1.0,2000-11-14,607,Terra,MODIS,45,6.2,298.4,4.4,D,0
32.1672,74.4377,311.1,1.0,1.0,2000-11-14,607,Terra,MODIS,55,6.2,298.3,5.6,D,0
32.1593,74.4901,310.3,1.0,1.0,2000-11-14,607,Terra,MODIS,51,6.2,298.0,5.1,D,0
32.1069,74.8372,310.6,1.0,1.0,2000-11-14,607,Terra,MODIS,53,6.2,298.7,5.0,D,0
32.0612,74.345,309.6,1.0,1.0,2000-11-14,607,Terra,MODIS,45,6.2,298.5,4.1,D,0
31.9595,74.4694,308.8,1.0,1.0,2000-11-14,607,Terra,MODIS,31,6.2,297.5,4.2,D,0
31.8284,74.3609,311.4,1.0,1.0,2000-11-14,607,Terra,MODIS,54,6.2,298.5,5.9,D,0
31.81,74.4218,313.3,1.0,1.0,2000-11-14,607,Terra,MODIS,61,6.2,299.2,7.1,D,0
31.6098,74.0307,312.0,1.0,1.0,2000-11-14,607,Terra,MODIS,56,6.2,299.2,5.6,D,0
